PERSON_ID,PLAYER_NAME,DRAFT_YEAR,OVERALL_PICK,ROUND_NUMBER,ROUND_PICK,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,NUM_SEASONS_PLAYED_IN_DATA,PLAYER_AGE,FG_PCT_AGG,FG3_PCT_AGG,FT_PCT_AGG,GP_zscore,MIN_zscore,PTS_zscore,REB_zscore,AST_zscore,PerformanceScore,ExpectedPerformanceScore,VOE,ROOKIE_SALARY_YEAR_1,ROI,ROI_scaled,GP_total_adv,MIN_total_adv,NUM_ADV_SEASONS_PLAYED_adv,TS_PCT_wavg_adv,USG_PCT_wavg_adv,E_OFF_RATING_wavg_adv,E_DEF_RATING_wavg_adv,E_NET_RATING_wavg_adv,AST_PCT_wavg_adv,OREB_PCT_wavg_adv,DREB_PCT_wavg_adv,REB_PCT_wavg_adv,TM_TOV_PCT_wavg_adv,E_TOV_PCT_wavg_adv,EFG_PCT_wavg_adv,E_PACE_wavg_adv,PIE_wavg_adv,GP_total_adv_zscore_v2,MIN_total_adv_zscore_v2,TS_PCT_wavg_adv_zscore_v2,USG_PCT_wavg_adv_zscore_v2,E_NET_RATING_wavg_adv_zscore_v2,PIE_wavg_adv_zscore_v2,REB_PCT_wavg_adv_zscore_v2,AST_PCT_wavg_adv_zscore_v2,PerformanceScore_v2,ExpectedPerformanceScore_v2,VOE_v2,ROI_v2,ROI_scaled_v2
2040,Jerome Moiso,2000,11,1,11,133.0,3.0,1341.0,152.0,314.0,0.0,3.0,68.0,114.0,122.0,259.0,381.0,37.0,44.0,65.0,103.0,177.0,372.0,5.0,25.0,0.4840764331210191,0.0,0.5964912280701754,-0.2571738203048852,-0.6367252324517159,-0.6520623470311515,-0.37213369067444596,-0.5996794255215883,-2.5177745159837865,2.0688635307930068,-4.586638046776793,1161900.0,-2.166945964354752e-06,-2.166945964354752,145.0,1383.8,5.0,0.5156985113455702,0.15613195548489667,92.38999132822663,94.6052102905044,-2.215218962277786,0.05021130221130221,0.09051127330539097,0.1963851712675242,0.14257479404538229,19.814843185431425,19.961294984824395,0.4866844919786097,90.48119309148723,0.09323334296863708,-0.14570642644847742,-0.61183119405582,0.37660304760995567,-0.0389896348282008,0.09988864318302404,0.5439940493330281,1.4385949982331556,-0.6423313077160375,1.0202221753106278,2.4897850224418243,-1.4695628471311966,8.780636675364728e-07,0.8780636675364728
2041,Etan Thomas,2000,12,1,12,282.0,34.0,5131.0,658.0,1302.0,0.0,0.0,443.0,732.0,492.0,905.0,1397.0,111.0,98.0,300.0,273.0,642.0,1759.0,5.0,26.0,0.5053763440860215,0.0,0.605191256830601,0.8893455629013105,0.35227644136508296,0.08039533155099786,0.9136797436405303,-0.44861793746386747,1.7870791419940542,3.095875325808867,-1.3087961838148128,1104800.0,1.6175589627028006e-06,1.6175589627028006,282.0,5128.8,5.0,0.5425863359850257,0.16286312587739823,98.68414443924505,103.01534472001246,-4.331200280767431,0.03806863203868351,0.09324539853377009,0.1833814147558883,0.13686367181406958,13.505939011074714,13.593842614256744,0.5070872328809858,94.38643386367181,0.09161117610357197,0.8971354569745746,0.35955511803388956,0.5196079672044288,0.05350164565816996,-0.12080589949465606,0.5104683392125114,1.3133522915477944,-0.7826982714184139,2.750116647718299,3.15539313500895,-0.40527648729065113,2.4892438882316243e-06,2.4892438882316243
2042,Courtney Alexander,2000,13,1,13,187.0,59.0,4067.0,655.0,1552.0,41.0,121.0,339.0,417.0,124.0,285.0,409.0,227.0,111.0,18.0,203.0,377.0,1690.0,3.0,25.0,0.4220360824742268,0.33884297520661155,0.8129496402877698,0.15834327159534678,0.07462531182917956,0.04395727832665156,-0.33669788736655293,-0.21181884807608903,-0.27159087369146406,2.3902527145615435,-2.6618435882530074,1049500.0,-2.587812040890558e-07,-0.2587812040890558,160.0,3144.8,3.0,0.47694746883744593,0.20475349783770033,97.41419486135844,101.9698295599084,-4.540892902569321,0.10480195878911219,0.032017679979648946,0.07409819384380564,0.05285385398117528,9.144657847875859,9.144657847875859,0.4260323073009412,92.97898499109643,0.06228834902060545,-0.031526658190479034,-0.15505915250976432,0.17050271065876438,0.6291064687027383,-0.14267661114370053,-0.09555353305530294,-0.5289505952383301,-0.011273673652524976,-0.16543104442859918,3.0136582381291004,-3.1790892825576997,-1.5762843680666905e-07,-0.15762843680666905
2043,Mateen Cleaves,2000,14,1,14,140.0,10.0,1636.0,208.0,528.0,8.0,29.0,112.0,156.0,31.0,130.0,161.0,268.0,64.0,3.0,187.0,183.0,536.0,5.0,25.0,0.3939393939393939,0.27586206896551724,0.717948717948718,-0.2033104935770774,-0.5597448910860283,-0.565455959657343,-0.650557859522177,-0.12812261820627077,-2.1071918220488968,1.6235892221864359,-3.7307810442353326,997100.0,-2.1133204513578345e-06,-2.1133204513578345,140.0,1628.0,5.0,0.4461778869778869,0.1989132678132678,93.64968058968057,97.9177641277641,-4.258525798525798,0.273741769041769,0.017771744471744472,0.07462235872235871,0.046365356265356254,17.294545454545453,17.283022113022113,0.3988945945945946,99.24294594594595,0.061938574938574936,-0.18376634920114357,-0.5484900625705578,0.006852373051128702,0.5488573705820821,-0.11322603029519518,-0.10278239756632478,-0.6712408463198891,1.9416384845887718,0.877842542268872,2.5409925468503936,-1.6631500045815215,8.803956897692027e-07,0.8803956897692027
2044,Jason Collier,2000,15,1,15,151.0,65.0,2178.0,338.0,743.0,7.0,20.0,158.0,214.0,175.0,268.0,443.0,51.0,36.0,32.0,120.0,295.0,841.0,5.0,25.0,0.4549125168236878,0.35,0.7383177570093458,-0.1186681230048079,-0.41830982322093463,-0.40438920265117456,-0.29366869763553993,-0.5711002250782357,-1.8061360715906924,1.3619425294075354,-3.1680786009982276,947200.0,-1.9068159539597682e-06,-1.9068159539597682,151.0,2177.3,5.0,0.5025062692325357,0.1935587654434391,95.9789509943508,108.30828089836034,-12.324493638910578,0.040860882744683774,0.07776144766453864,0.13532903136912688,0.10464469756119964,11.682165985394755,11.722477380241582,0.4581815092086529,92.9173829972902,0.060963486887429384,-0.10003451914527807,-0.40601142405763985,0.3064391147540055,0.4752825311894473,-0.9544976749131227,-0.12293477525859943,0.6068026190628641,-0.750420382953578,-0.9453745113219012,1.6726941753722306,-2.618068686694132,-9.980727526624802e-07,-0.9980727526624802
2045,Hedo Turkoglu,2000,16,1,16,368.0,83.0,8225.0,1183.0,2840.0,314.0,821.0,644.0,838.0,261.0,1091.0,1352.0,626.0,255.0,117.0,399.0,753.0,3324.0,5.0,24.0,0.4165492957746479,0.38246041412911086,0.7684964200477327,1.5510950055572355,1.159656699620802,0.9068526256974029,0.8567293454671308,0.6026883645594593,5.077022040902031,0.1436090356304043,4.9334130052716265,899800.0,5.6423894653278845e-06,5.642389465327884,368.0,8246.6,5.0,0.516892028229816,0.1912866150898552,102.99229015594305,96.9955666577741,6.020587878640895,0.1243046103848859,0.030914340455460432,0.12616857856571193,0.07958586569010258,9.384793733174885,9.424315475468678,0.4709849392476899,95.29302233647806,0.09810976644920331,1.551766128320432,1.1682569187904441,0.3829508570127198,0.44406149778719606,0.9588743102377933,0.644776258337021,0.05727210600497451,0.21417327909573367,5.422131355586315,0.6402925518985432,4.781838803687772,6.025929490538248e-06,6.025929490538248
2046,Desmond Mason,2000,17,1,17,233.0,74.0,6703.0,1003.0,2225.0,55.0,198.0,480.0,611.0,318.0,805.0,1123.0,330.0,173.0,79.0,272.0,526.0,2541.0,3.0,24.0,0.45078651685393256,0.2777777777777778,0.7855973813420621,0.5123022758066555,0.7624903282357974,0.49335993476025586,0.5669150969847198,-0.001557587671423659,2.333510048116005,1.632304885072192,0.701205163043813,854900.0,2.729570766307176e-06,2.729570766307176,205.0,5745.6,3.0,0.5062207602339182,0.18430221386800333,103.4346908939014,101.95138888888887,1.5097744360902257,0.07502944862155388,0.045107978279030916,0.12104563492063493,0.08320728905597326,8.942261904761905,8.942261904761905,0.46014285714285713,92.0219747284879,0.08737583542188805,0.3110126465835162,0.5195420545617755,0.3261949147902648,0.34809063762901565,0.48840139012778355,0.42293554156159463,0.13668852295863596,-0.355438243274284,2.197427464938302,2.20171527457981,-0.004287809641508211,2.570391232820566e-06,2.5703912328205663
2047,Quentin Richardson,2000,18,1,18,360.0,183.0,10057.0,1667.0,4110.0,590.0,1670.0,614.0,857.0,553.0,1212.0,1765.0,539.0,318.0,84.0,473.0,659.0,4538.0,5.0,23.0,0.40559610705596105,0.3532934131736527,0.7164527421236873,1.4895369178683122,1.6377176670172071,1.5479511273547422,1.3794074442585533,0.4250890475186255,6.47970220401744,1.2957977938639158,5.183904410153524,812100.0,7.97894619383997e-06,7.9789461938399695,360.0,10060.2,5.0,0.5064886582771714,0.2146082185244826,103.94711238345161,103.7117114967893,0.21214091171149715,0.09019941949464225,0.0537471620842528,0.11648979145543827,0.08587845172064172,8.535373054213633,8.535373054213633,0.4784506073437903,95.16972684439673,0.09416101071549272,1.4908702519161663,1.6386724636785341,0.3276197507020078,0.7645176501179929,0.35305962944040475,0.563166380268284,0.19526608942810114,-0.18007625776054265,5.153095957790949,2.3479640830612873,2.805131874729662,6.34539583523082e-06,6.34539583523082
2048,Jamaal Magloire,2000,19,1,19,343.0,194.0,8567.0,1136.0,2356.0,0.0,7.0,996.0,1393.0,863.0,1669.0,2532.0,261.0,145.0,399.0,597.0,968.0,3268.0,5.0,25.0,0.48217317487266553,0.0,0.7150035893754487,1.3587259815293504,1.2489017055430567,0.8772797129356146,2.3500953420140522,-0.14241221842794705,5.692590523594126,1.7169155203806519,3.9756750032134747,775600.0,7.339595827222958e-06,7.339595827222958,343.0,8590.9,5.0,0.5495720355259635,0.18805654820798753,99.84828364897739,99.3428057595828,0.5972587272579122,0.052314053242384376,0.10004661909695141,0.1980767323563305,0.1482975008439162,15.479503893654911,15.556351488202633,0.48257991595758293,91.87863879221034,0.1077297838410411,1.3614665145571014,1.2575622077764217,0.5567619361312055,0.39967797983415687,0.3932269973828165,0.8435954559046748,1.5640917500073452,-0.6180239046935447,5.758358936900177,2.3884292997555687,3.3699296371446086,7.424392646854277e-06,7.424392646854277
2049,Speedy Claxton,2000,20,1,20,173.0,50.0,3959.0,513.0,1231.0,9.0,75.0,360.0,458.0,111.0,292.0,403.0,628.0,236.0,24.0,259.0,364.0,1395.0,4.0,25.5,0.41673436230706745,0.12,0.7860262008733624,0.05061661813973106,0.04644267838004651,-0.11182860140062606,-0.34429127378967284,0.6067711074799382,0.2477105288094169,0.42858825668858747,-0.18087772787917056,744500.0,3.3272065656066744e-07,0.33272065656066746,173.0,3959.6000000000004,4.0,0.4854824729770683,0.1915399535306596,99.45345994544905,99.31794120618244,0.18511970906152134,0.27621305182341654,0.028365491463784222,0.07688180624305485,0.052043337710879885,11.213072027477525,11.213072027477525,0.4196146075361147,91.5250459642388,0.10221759773714517,0.06742914096645292,0.05628545819536133,0.2158967727330219,0.447542556120309,0.35024134748804137,0.7296737888866908,-0.5467249042782868,1.9702060447364604,3.290550204848051,1.8565777222777884,1.4339724825702627,4.4198122294802565e-06,4.419812229480256
2050,Morris Peterson,2000,21,1,21,389.0,275.0,11409.0,1641.0,3949.0,518.0,1415.0,690.0,881.0,406.0,1040.0,1446.0,728.0,403.0,95.0,454.0,995.0,4490.0,5.0,25.0,0.4155482400607749,0.3660777385159011,0.7832009080590239,1.7126849857406592,1.9905224857507988,1.5226029164160664,0.975692399429343,0.8109082535038852,7.012411040840753,2.1949037398820344,4.817507300958718,714800.0,9.810312032513645e-06,9.810312032513645,389.0,11400.2,5.0,0.519019455799021,0.18873633795898317,100.38438448448272,101.95942351888563,-1.575039034402905,0.10815510254206066,0.03489910703320994,0.093671742601007,0.0637667233908177,8.28062490131752,8.236029192470307,0.482727092507149,92.77514815529553,0.08377114436588831,1.7116178038816299,1.986244602049752,0.39426574070289366,0.40901879589805257,0.1666587111317447,0.3484365303808827,-0.2896355802183581,0.027488032032301535,4.754094635858898,2.598709066489007,2.155385569369891,6.650943810658783e-06,6.650943810658783
2051,Donnell Harvey,2000,22,1,22,142.0,31.0,2522.0,362.0,782.0,1.0,7.0,178.0,282.0,211.0,445.0,656.0,139.0,72.0,52.0,163.0,333.0,903.0,3.0,21.0,0.4629156010230179,0.14285714285714285,0.6312056737588653,-0.18792097165484659,-0.3285429166792516,-0.3716477635220518,-0.02410347961478213,-0.3914595365771623,-1.3036746680480944,0.1850630339177511,-1.4887377019658454,686200.0,-1.8998464996328977e-06,-1.8998464996328976,113.0,1843.8,3.0,0.4914396355353075,0.19800683371298405,87.36469248291573,97.826423690205,-10.452847380410022,0.11581548974943051,0.07621184510250568,0.1881480637813212,0.13106605922551254,14.84624145785877,14.881776765375854,0.45932118451025056,93.66421412300683,0.10091116173120729,-0.3892899320655407,-0.49251538536122286,0.24758039028392292,0.5364022928284201,-0.7592870123875155,0.702673363856852,1.1862128847035618,0.11604065495602359,1.1478172568145013,0.9567609955982962,0.19105626121620511,1.672715326165114e-06,1.672715326165114
2052,DeShawn Stevenson,2000,23,1,23,194.0,57.0,3117.0,403.0,1031.0,19.0,90.0,159.0,230.0,111.0,253.0,364.0,240.0,85.0,35.0,185.0,222.0,984.0,4.0,21.5,0.39088263821532493,0.2111111111111111,0.691304347826087,0.2122065983231546,-0.17327748239930563,-0.3288726575630366,-0.39364828553995246,-0.18528101909297592,-0.8688728462721159,0.8341716057807225,-1.7030444520528385,658700.0,-1.319072181982869e-06,-1.319072181982869,194.0,3121.6,4.0,0.434223987698616,0.1866290043567401,97.28376793951819,104.94401909277292,-7.6572238595592,0.1310527934392619,0.03526694643772424,0.08401842004100459,0.059088416196822126,11.748577652485903,11.818759610456176,0.39993541773449504,93.34394573295745,0.054273065094823165,0.22728081652765067,-0.1610768193830571,-0.05672534021482585,0.38006246706992697,-0.46770652959122694,-0.2612073207244447,-0.3922290516851608,0.2921809950581206,-0.43942078294301706,1.5312628892160174,-1.9706836721590344,-6.67103055932924e-07,-0.667103055932924
2053,Dalibor Bagaric,2000,24,1,24,95.0,0.0,970.0,97.0,269.0,0.0,2.0,57.0,102.0,84.0,154.0,238.0,37.0,29.0,43.0,72.0,163.0,251.0,3.0,21.0,0.36059479553903345,0.0,0.5588235294117647,-0.5495747368272708,-0.7335377973556821,-0.7159609621057298,-0.5531094004254712,-0.5996794255215883,-3.151862322235742,0.4861859308351865,-3.6380482530709286,632400.0,-4.983969516501806e-06,-4.983969516501806,95.0,970.0,3.0,0.3979721649484536,0.18007319587628864,93.60649484536081,105.28752577319588,-11.681030927835051,0.06404948453608247,0.08484948453608246,0.16853402061855668,0.12511134020618558,17.104742268041235,17.112577319587626,0.35856288659793817,92.99919587628867,0.025695876288659793,-0.5263056539751387,-0.7191635454423946,-0.24953338872956968,0.28998078949780154,-0.8873852162585646,-0.8518189085996847,1.0556281944578605,-0.48236454517731736,-2.370962274227008,1.9943765898708734,-4.365338864097881,-3.7491497062413154e-06,-3.7491497062413153
2054,Jake Tsakalidis,2000,25,1,25,228.0,142.0,3887.0,451.0,947.0,0.0,1.0,254.0,387.0,316.0,606.0,922.0,83.0,51.0,179.0,205.0,531.0,1156.0,5.0,24.0,0.47624076029567053,0.0,0.6563307493540051,0.4738284710010785,0.027654256080624478,-0.2380415683661154,0.3125366518102018,-0.5057763383505727,0.07020147217521666,-0.40273951461954993,0.4729409867947666,607100.0,1.1563411657917421e-07,0.1156341165791742,228.0,3882.7,5.0,0.5170222268009376,0.15207265562623948,97.00486774667115,98.42166791150488,-1.3833414891699074,0.03412900816442166,0.0810450717284364,0.1578637803590285,0.11923135962088238,14.547696190795065,14.624668400855075,0.47636551883998246,93.72157957091714,0.062255904396425164,0.48608829124578035,0.036338967567938314,0.38364332791522787,-0.09476742976020747,0.18665255592987748,-0.0962240738539486,0.9266824892297166,-0.8282395760489644,1.00017455222542,1.9188891262659686,-0.9187145740405487,1.6474626127910064e-06,1.6474626127910064
